CLUE,ANS,POS,FOUND IN
Italian resort ,rimini,17,"Rimini Resorts, including Hotel San Marco and Grand Canal Royal"
"Call upon in prayer, as for assistance ",invoke,9,Earnestly invoke comfort and aid
Musical speed ,tempo,1,Fast tempo
Aristocratic ,noble,1,Noblewoman
Spoken test,oral,2,Oral examination
Near the ground ,low,1,Low-lying
"Nurse, nun or relation ",sister,10,"Religious sister: A woman who has taken solemn vows within a religious order, as nuns do."
Shape produced by curve that crosses itself ,loop,12,Looped juncture
"Out of fashion, like ancient headgear",old hat,15,Old hat (metaphorical expression for something outdated or not fashionable)
Small stem ,sprig,7,Sprig (a small twig or shoot on a plant)
Over and above ,extra,1,Additional or extra
Distance north or south of the equator ,latitude,7,Temperate latitudes
Consume ,eat,1,To eat or drink
"Piece of crockery, maybe flying ",saucer,4,Wandering saucer
Primary blue colour in printing ,cyan,12,Cyan color family
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,1,South Asian monsoon
Reek ,stink,6,Indescribable stink
