CLUE,ANS,POS,FOUND IN
At high speed ,fast,9,Lightning fast
Bursary ,grant,3,Grant funding
Exclamation from Archimedes ,eureka,1,Eureka!
Medicine given for its psychological benefit alone,placebo,1,Placebo effect medication
Choose ,select,11,"Picky eater (can lead to hunger if not addressed): This phrase refers to someone who is selective in their food choices, which can potentially result in ""Left Hungry"" if they refuse necessary nutrients due to preference for a limited range of foods"
Stretch ,extend,1,Extended
Contentious point ,issue,1,Controversial issue
Likeness of a person ,portrait,14,"Facial resemblance (e.g., in portraiture or photography)"
Settle ,solve,2,Resolve
What cows chew ,cud,2,"Cud: This partially digested food is regurgitated by cows for further chewing; it's a key step in the ruminant digestive process, enabling them to extract maximum nutrition from plant material."
Disband troops ,demob,1,Demobilize
Said or did again ,iterated,13,Consistently reiterated
"Annul, revoke ",repeal,8,Repeal (when it involves revoking a decision or law)
Took to be the case ,assumed,4,Assumed correct
Fall from the faith ,lapse,1,Lapsed believer
Native of Calcutta region ,bengali,1,"Bengali: Individuals from the eastern Indian state known as West Bengal, where Kolkata is the capital city."
Ship ,liner,15,Passenger liner (if the context implies transporting people)
Changing direction ,turning,16,Turning a new leaf
