CLUE,ANS,POS
"Rich, luxurious ",opulent,3
"Graceful, refined ",elegant,1
Joins forces ,allies,1
Colour or tint ,hue,2
"One who follows a polytheistic or pre-Christian religion, but not a Jew",pagan,1
Lucky charm ,talisman,2
Devilish ,diabolical,2
Permit ,allow,1
Subject to death ,mortal,1
Commercial exchange of goods and services ,trade,1
Extinct elephant ,mammoth,1
Expert in the past of painters etc ,art historian,1
Avoid ,shun,7
"Wrist, arm adornment",bracelet,1
Publicist ,promoter,4
Japanese flower-arranging ,ikebana,1
Very pleased,delighted,1
(Of door) slightly open ,ajar,1
"Death, fate ",doom,9
"Eg, Anglesey, Sheppey ",island,2
Nought ,zero,1
Toothsome ,tasty,2
Colossal ,titanic,7
Long letter ,epistle,1
Sweet on stick,lollipop,1
