CLUE,ANS,POS
Of horses ,equine,1
Highly prized flower ,orchid,4
Allot or ascribe ,assign,1
Small birds ,sparrows,2
Clothes fastener of two pieces of cloth that stick ,velcro,11
Primitive rural transport ,oxcart,11
Female entertainer ,hostess,15
Herb to make money ,mint,4
Watering hole,oasis,6
Large flatfish ,turbot,4
"Strict, stark ",severe,1
Not easy to see or understand ,unclear,18
Flavour ,taste,4
Mixed drink ,cocktail,1
Controller of aircraft ,pilot,1
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
Capital of Ghana ,accra,1
Racing bird ,pigeon,3
Subatomic particle ,neutron,2
