CLUE,ANS,POS
Small flat sweet cake ,biscuit,9
Edible bulb ,onion,1
Baldness,alopecia,1
"Natural, inborn ",innate,2
Dwell ,reside,1
God of darkness ,erebus,4
NW US state ,montana,4
Soup spoon ,ladle,1
Use a razor ,shave,1
Songbird ,lark,12
Small pointed projectile ,dart,1
Of the ear ,otic,2
Broken pieces ,fragments,2
"Unite, merge ",combine,2
Numerous small songbirds ,finches,2
Such as is found in the Greek dish keftedes ,meatball,12
Slight advantage,edge,1
Somewhat rough (sea),choppy,2
Respectful and considerate ,polite,3
"Praised, lauded ",extolled,3
