CLUE,ANS,POS
Allow; make possible ,permit,1
First book of the Bible ,genesis,1
Horizontal band on a wall ,frieze,2
"Political system where supreme power lies in the people, who elect their leaders",republic,2
Rescind ,abrogate,6
Nonetheless ,even so,8
"Upper-crust people, just below nobility ",gentry,1
Unit of heredity significance ,gene,1
Ideal place,paradise,1
Place where grapes grow ,vineyard,1
Taken up ,adopted,1
Popular logic-based puzzle ,sudoku,10
"Very thin, emaciated ",skeletal,2
River mouth ,estuary,2
An artificially high voice ,falsetto,1
Daily or weekly publication ,newspaper,1
Nought ,zero,1
It was once known as Northern Rhodesia ,zambia,1
Sullen ,sulky,4
Arrangement or composition of a ballet,choreography,1
Outcome ,result,1
Witch trial site (Mass.) ,salem,1
Stringed instrument ,guitar,1
Islamic ruler,emir,6
Large steel towers ,pylons,6
Guiding light,beacon,1
Recompensed for service ,rewarded,5
Called to or summoned - say taxi ,hailed,1
