CLUE,ANS,POS
Slayer of the Minotaur ,theseus,1
Something left out ,omission,3
Atomic number 85 ,astatine,1
Fragile ,delicate,1
"Dependant, underling",minion,11
"Handle, oversee ",manage,5
Stylish ,chic,1
"Harmful, unfavourable ",adverse,5
Fruit (that can be split?) ,banana,2
Appealingly fanciful ,whimsical,4
Branch of mathematics ,geometry,2
Passage between seats ,aisle,1
"Charm, captivate ",beguile,2
Sound of a plane flying faster than the speed of sound ,sonic boom,2
Bring in from abroad ,import,1
Country house ,villa,3
Pyramids location ,giza,4
Fish eggs ,roe,1
Causing laughter ,comic,6
Standards on which to base judgment ,criteria,1
