CLUE,ANS,POS,FOUND IN
"Draw out, evoke",elicit,1,Elicit - to draw or bring forth (something) especially from an unwilling person or group; evoke.
Unit of electrical energy ,kilowatt-hour,2,Kilowatt-hour (kWh)
"Apply, employ ",use,8,Exercise (in context - use a skill)
Lie on surface of water,float,1,Float - to remain at or near the surface of a liquid without sinking.
Fasteners with threaded shanks ,screws,16,Tap head bolts (also known as self-drilling screws)
Latin poet ,virgil,1,"Virgil - known for his epic poem, The Aeneid"
Two-hump camel ,bactrian,1,"Bactrian: A species of two-humped camel native to Central Asia, primarily inhabiting arid and semi-arid regions."
Fasten; level game ,tie,4,Bind - to tie or fasten securely using string or similar materials
Tail vertebrae ,coccyx,1,"Coccyx - commonly known as tailbone, made up of three to five fused vertebrae at the base of the spine."
Flee ,escape,1,"Escape - To run away from a place or situation to avoid danger, trouble, or arrest."
Reception room ,salon,4,Grand Salon
Accessible to all ,public,4,Public Domain
Dwell ,reside,1,"Residence - A place where someone lives, typically a house or an apartment."
Plant from a corm,crocus,2,"Crocus (A genus of herbaceous plants, also known as spring crocuses or saffron crocuses)"
In the Land of Nod ,asleep,3,Somnambulism - Sleepwalking or walking while asleep.
Use a razor ,shave,1,Shaver - A tool for removing hair using a sharp blade or mechanism.
Brushwood ,scrub,13,Woody Scrubland
Destructive insect ,pest,14,"Scale Insects (minute, sap-sucking pests)"
Songbird ,lark,5,Lark - A group of medium-sized passerine birds known for their beautiful singing voices during breeding season.
Vote in ,elect,4,Electorate
Water grass,reed,2,"Phragmites - The common name for various species of reed-like plants that grow along the edges of bodies of water, such as lakes or wetlands."
Such as is found in the Greek dish keftedes ,meatball,16,"Tomatoes - Used fresh or diced, providing moisture to the meatballs in some recipes."
"In America, the little finger ",pinkie,16,Pinkie stickers (children's decoration on fingers)
