CLUE,ANS,POS
"Marlon --, US actor ",brando,1
Artist's black material ,charcoal,3
Great sea ,ocean,1
Main constituent of the air ,nitrogen,1
Greek aubergine-based dish,moussaka,1
Pat on the back,kudos,11
Metallic element ,tin,5
Unparalleled ,unique,16
Actor ,thespian,1
Scandinavian country ,norway,1
Fermented feeding stuff for cattle ,silage,1
"Eartha --, US entertainer",kitt,1
Lack of rainfall,drought,1
Adherent of Indian religion ,hindu,1
Middle Eastern market ,bazaar,1
Martial art ,karate,1
Word book ,thesaurus,3
