CLUE,ANS,POS
Top US horse race ,kentucky derby,1
Bony framework ,skeleton,1
Practical joke,prank,3
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,6
Large tall chimneys ,stacks,1
City at the confluence of the Blue and White Nile ,khartoum,7
Dispenser of vapour for the nose or lungs ,inhaler,4
Planet ,mars,2
Slippery fish ,eel,1
Southeast Asian country ,thailand,1
Greek god of love ,eros,1
Northern Ireland city ,omagh,11
Divided Cypriot city ,nicosia,1
Largest Canary island ,tenerife,1
