CLUE,ANS,POS
Soundless ,silent,2
Get off a horse,dismount,1
Magical being ,fairy,1
Road tax ,toll,1
Capital of South Carolina ,columbia,1
"Guest, caller ",visitor,5
Capital of Rwanda ,kigali,1
Vigour ,energy,13
Morally right ,ethical,1
Ever ,always,1
Coterie ,clique,1
Shrink ,dwindle,4
Salad item ,celery,11
Full and complete ,entire,8
Organ of sight ,eye,1
Beatrix Potter character ,peter rabbit,1
Unruffled ,composed,2
Builder's safety wear ,hard hat,1
Jealous emotion - deadly sin,envy,2
Baked dough ,pastry,17
Supplicate,pray,6
