CLUE,ANS,POS
Set of rungs ,ladder,1
Circus MC ,ringmaster,2
"Fuse, combine",coalesce,4
Up to (a time) ,until,8
Surprise attack ,raid,3
Motherly ,maternal,6
Oddball ,misfit,14
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,5
Command for tidiness ,order,1
Room warmer ,heater,8
European country,france,11
Judge of artistic works ,critic,1
Cooker ,oven,1
Strong building material ,concrete,1
Alone ,unaccompanied,5
Excessive utilisation,overuse,2
Picture,image,7
One of the living dead ,zombie,1
Group of players ,team,1
