CLUE,ANS,POS,FOUND IN
Talon ,claw,1,"Clawlike nail or talon: Often associated with birds of prey, such as eagles or hawks."
A thieving bird ,magpie,15,Miscreant magpie
Grown-up tadpole ,frog,5,Immature frog
Young horse ,colt,2,Colt: A male foal between the ages of one and three years old.
Showy flower ,orchid,8,Exuberant orchid
Leading performer,star,1,Star act
Genuflect,kneel,12,Kneeling to pray
Cut (meat) ,carve,3,Carved
Colour for aristocracy or emperors ,purple,11,Imperial purple (traditionally associated with Roman emperors)
"A powerful explosive, initially ",tnt,2,TNT (trinitrotoluene - a chemical compound widely used in military applications)
Flock,herd,18,A herd of cattle grazing in a field
Spiny succulent ,cactus,3,"Opuntia ficus-indica (Prickly Pear Cactus) - Characterized by its spiny pads and vibrant flowers, widely cultivated as a food source."
Put into hock ,pawn,1,Pawned
Cordial,warm,6,Warm-spirited
Claw ,talon,6,Taloned extremity
Carnivorous large cat,tiger,8,"Felis bieti (Bengal tiger, slightly smaller than Lions or Jaguars but still significantly larger)"
