CLUE,ANS,POS
Very early calculator ,abacus,1
Nobleman ,marquis,4
Hedge tree ,hawthorn,6
The original garden? ,eden,1
Epiphyte absorbing nutrients from the atmosphere ,air plant,8
"Useless, producing no results ",futile,2
Hurt ,injured,10
Stayed clear of,avoided,6
Measure applied to gold or gems ,carat,1
"Glass cylinders closed at one end, used in laboratory work",test tubes,1
Pretentious; changed ,affected,1
The onset of darkness ,nightfall,3
Tenth month of Muslim year ,shawwal,5
"Seasonal wind in southern Asia, brings heavy rains ",monsoon,1
