CLUE,ANS,POS
Old or ageing ,elderly,1
Bring a baby off mother's milk ,wean,1
The first man ,adam,1
Hang around ,loiter,2
Style; refinement ,elegance,1
Disgorged ,ejected,13
Religious man ,monk,6
Cheese-paring,parsimonious,11
Breaking waves ,surf,12
A stand in a market-place ,stall,2
Place of religious seclusion,cloister,19
Pressure or emphasis ,stress,1
"Functional, handy ",useful,2
Conceal ,hide,1
Boundary; maximum ,limit,1
Frame of vehicle ,chassis,2
Card game ,canasta,6
Caribbean isle ,haiti,20
Adhesive - muggy,sticky,1
Baby frogs ,tadpoles,1
Knock down (building) ,demolish,1
Part of a billiard table,pocket,1
Nearer ,closer,1
Requiring hard work ,arduous,3
Crustacean ,crab,2
