CLUE,ANS,POS,FOUND IN
With hand below the shoulder (of bowling or serving),underarm,7,"Underarm delivery (cricket, softball)"
Brilliant - dazzling,scintillating,12,Scintillating (especially for wit or intelligence)
Waterhole; healthy ,well,9,Wells
Business transaction in timber ,deal,1,Lumber deal
Appear to be ,seem,1,Seemingly
Bring about; on time ,prompt,18,Ensue promptly
Anticipate ,foresee,4,Foreseeing
Idle wanderer ,vagabond,12,Casual vagabond
Gesture expressing unconcern,shrug,1,Shrugging
Workplace using non-union labour ,open shop,12,Open shop environment
Regret ,rue,6,Ruefulness
Link to open valve in internal combustion engine ,pushrod,9,Pushrod connection
Strong feeling ,emotion,4,Powerful emotion
Wealthy,rich,4,Riches
Twofold ,dual,2,Dualistic
Ways out ,exits,10,Emergency exits
(Musical) work ,opus,10,Opus (plural: opuses)
Disks as substitute for coins ,tokens,18,Disk tokens for commerce
Legendary sailor of Arabian Nights ,sinbad,1,Sinbad the Sailor
Unparalleled ,unique,19,Eminent uniqueness
Tree with winged fruits ,maple,2,Maple tree (Acer species)
Person who nets the ball,scorer,10,Goal scorer prevention (team player focusing on defense to stop goals)
Of society or its organisation ,social,6,Social constructs
Travelling a route regularly ,plying,3,Plying the road
Honorary ,titular,3,Titular head
