CLUE,ANS,POS
"Reassurance, cheer ",encouragement,3
"Thyme, for example",herb,1
Family,kin,16
Actual ,real,1
Place of worship ,chapel,6
Principal actor in a film ,star,2
Lubricating pump ,grease gun,2
Soon: in an abbreviated manner,shortly,1
Infuriating ,exasperating,3
Element in diamonds ,carbon,1
Cultivated grass,lawn,1
"Daniel, writer, d. 1731",defoe,2
Peak,apex,3
Long narrow stretch of water between Africa and Arabia ,red sea,3
Distinct and discrete ,separate,1
"Curt, terse ",laconic,9
Specifications by which something may be assessed ,standards,2
A Christmas tree,holly,10
River of western Scotland ,clyde,1
Unit of data ,byte,1
Small whirlpools ,eddies,1
Ten year period ,decade,1
Arrive at ,reach,3
