CLUE,ANS,POS,FOUND IN
Start of January ,new year,1,New Year's Day
The Devil ,satan,2,Satanic figure
Heavenly being ,angel,11,Angelsic
Lessen the gravity of ,mitigate,10,Mitigate gravity or seriousness
Traditionally the author of the third Gospel ,luke,7,"Evangelist: As one of the Four Evangelists, alongside Mark, Luke, and John, he played an essential part in writing and disseminating the Christian faith to the broader world"
Landed property ,estate,1,Real estate ownership
Houses of Parliament borough ,westminster,1,"London Boroughs: Westminster, as the location of the iconic Houses of Parliament"
Brains -- news ,intelligence,18,Artificial intelligence and neurology developments
Fabric from fine goat's wool ,cashmere,2,"Cashmere: Produced by cashmere goats; however, it doesn't exactly match ""fine goat's wool."" But due to its high-quality nature and softness, we can loosely relate it to the desired description of fine wool."
Land (mainly US) ,real estate,9,"Real estate: A legal term encompassing all types of property ownership and transaction, including land."
Material of pre-vinyl rpm records,shellac,6,Imitation shellac
Done carelessly ,slapdash,6,Slapdash work
Funny ,comic,15,Comical situation
