CLUE,ANS,POS
Storyline or piece of land ,plot,2
Stadium,arena,2
Reproductive cells,ova,4
Smoothly or impartially ,evenly,3
Odd - nuts,eccentric,1
Travelled on foot ,walked,2
Taken without the owner's consent ,stolen,21
(Room for) gathering of distinguished people ,salon,2
Flaming ,blazing,46
"Sir John --, Victorian illustrator (Alice) ",tenniel,2
Furtiveness ,stealth,4
Small hand tool used for gripping ,tweezers,6
Having put down roots,settled,2
Son or daughter ,child,8
Knave ,rogue,2
New Zealand bird ,kiwi,1
Church bench ,pew,2
Strong cord ,rope,3
