CLUE,ANS,POS,FOUND IN
Freed from liability,exempt,16,Liability-exempt
A statement on which reasoning is based ,premise,2,**Deductive reasoning** is when we apply general rules to specific instances in order to derive conclusions that are logically certain given the premises provided
Clock face ,dial,1,Dial plate
Blackish wood ,ebony,2,Ebony (a dense black/brown hardwood)
Discover ,find,1,Find out
"From Naples, perhaps",italian,5,Limoncello (Italian lemon liqueur)
Fish-eating bird ,osprey,4,Osprey (Pandion haliaetus)
Appends,adds,7,Adds onto
More than is needed ,excess,1,Excessive
"Nahum, Joel etc. ",prophets,1,These terms seem to refer to biblical prophets and are unrelated to your previous clues
Engage in a medieval joust - lean,tilt,2,Tilt (the list from which knights aim)
Bush ,shrub,4,Shrubbery
Watched ,eyed,5,Surveyed
Outside ,external,3,External environment
Pity for a Biblical Book ,ruth,12,Ruth's Cultural Differences
Pencil/cigarette remnant ,stub,7,Tip stub
Military training ,drill,3,Drill exercises
Honey producer ,bee,1,Beehive
Metal bar ,ingot,9,Silver ingot
Pioneer scientist ,galileo,5,Galileo Galilei
"Conduct business, negotiate ",transact,16,Transactional skills
Doctor's temporary replacement ,locum,1,Locum tenens
Prepare (material) for publishing ,edit,1,Editing
A cutter and engraver of gems ,lapidary,20,Lapidary artist
Regard as likely to happen ,expect,4,Expected
