CLUE,ANS,POS
Clapping ,applause,1
Allocates a task ,assigns,1
Infantile,babyish,1
Zodiac sign ,aquarius,11
Men whose wives have died ,widowers,1
Picture ,image,2
Ten years ,decade,1
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,2
Medical institutions ,hospitals,1
Breed of antelope ,impala,1
Harbinger ,herald,8
(Of snow) melt ,thaw,1
Loss of memory ,amnesia,2
"Beliefs, dogmas ",tenets,3
Food item made with bleached flour ,white bread,1
Small African nocturnal primate with large eyes,bushbaby,1
Pilots,aviators,1
A wine of the best grade ,grand cru,2
Steak type ,t-bone,4
Baseless ,unfounded,3
Seat of a monarch ,throne,1
Member of police force ,officer,1
Lute-like instrument ,mandolin,4
Attire ,dress,5
"Placido --, singer ",domingo,1
Affectedly polite and refined ,genteel,1
