CLUE,ANS,POS,FOUND IN
Triangle with two sides of equal length ,isosceles,1,Isosceles triangle
Once more ,again,1,Repeat once again
Contort ,twist,1,Twisted
Diminutive animal doctor ,vet,1,Micromammalian veterinarian
Hangman's loop ,noose,18,Enigmatic circle (as in a hangman's noose)
Sign up ,enrol,2,Enroll
Rotary energy converter,turbine,2,Turbine generator
Continuous,unbroken,13,Unbroken sequence
War god - chocolate bar - spoils,mars,3,"Marsian MunchMarsChoco: A lighthearted reference to the Roman god of war, Mars, with a nod to popular candy bar Mars Bars; this name hints at an irresistible and potentially spoiling indulgence in chocolatey goodness."
Watery part of milk ,whey,16,Whey in whole milk context
French definite article ,les,1,"""Les"" is used for both genders when it's plural.)"
Relating to the kidneys ,renal,3,Renal artery - Supplies oxygenated blood to the kidneys.
Enfold ,wrap,4,Enwrap
Smooth little stone ,pebble,1,Polished pebble
Slaughterhouse ,abattoir,4,Livestock abattoir
Very bright red ,scarlet,1,"Scarlet: A vivid shade of red, derived from the name of a rose species."
Thwarted ,frustrated,8,Frustrated by an obstacle
