CLUE,ANS,POS
Dessert ,sorbet,9
Irish lakes or arms of the sea ,loughs,1
Small peach-like fruit ,apricot,4
Severe flood ,deluge,1
Secret plot; clique ,cabal,9
"Detested, loathed ",abhorred,1
Solvers of practical problems using scientific knowledge ,engineers,3
Do away with ,abolish,5
Greek epic wanderings of Ulysses ,odyssey,1
Empty talk ,hot air,7
Sanskrit treatise on the art of love,kama sutra,1
Flat raised land ,plateau,2
Burial chamber ,tomb,1
Riding trousers ,breeches,1
Inn ,hotel,4
Greek diva ,maria callas,1
"Wheedle, coax ",cajole,2
Recovery of youth,rejuvenation,3
Moon feature ,crater,2
Rebirth in a new body ,reincarnation,3
Understanding - crowd,gathering,5
Bring back into good condition ,rehabilitate,9
