CLUE,ANS,POS,FOUND IN
"'Almost but not completely accurate, in short (6)' ",approx,2,Approximately
Exclamation of making a blunder ,oops,1,Oops!
Border,boundary,15,Limiting boundary
Bunch of flowers ,posy,8,Posy (small bunch)
Sudden sharp feeling ,twinge,4,Sharp twinge
By a very small margin ,barely,26,Barely achieved
Annual starting point ,new year,3,New Year's Day
Director of publication ,editor,1,Editor-in-chief
Such as well might happen ,likely,2,Likely event
Rose fruit ,hip,11,Rosehip (the fruit of the rose plant)
