CLUE,ANS,POS
Farm livestock ,cattle,1
Quarter - subdivision,sector,7
Aloof,distant,2
Affected by skin irritation ,itchy,2
Parity ,equality,1
Not now,later,2
Constituent parts ,elements,2
Unvaried crop growing ,monoculture,1
Missive ,epistle,2
Legislative act ,statute,2
Roman date ,ides,1
Capital of Austria ,vienna,1
Employees; sceptre ,staff,1
Absence of caution,recklessness,1
Food - insect larva,grub,2
Exaggeration ,overstatement,2
Dance (for two?) ,tango,2
Spite ,malice,1
Rebellion ,uprising,4
Summit ,apex,3
Relating to earthquakes ,seismic,1
Gentleman's gentleman ,valet,3
Indian language ,gujarati,6
Deviating from the norm ,aberrant,2
Arcana cards ,tarot,1
As soon as required ,on demand,2
Rude ,impolite,1
Keep from happening ,prevent,1
