CLUE,ANS,POS
Arab ruler ,emir,1
Continental ,european,4
Wearing of clothes designed to give an impression of authority,power dressing,20
Moneylender who charges excessive interest ,usurer,3
Card game with four players ,bridge,1
Mythical creatures that devour corpses ,ghouls,7
Impels to be plain ,simple,10
Greek god of wine and ecstasy ,dionysus,1
Inequitable ,unjust,18
Fire-raising crime ,arson,1
Dependent (on someone or something) ,reliant,14
The state of being alone ,solitude,3
Film scene from an earlier time,flashback,2
Boiling water vapour,steam,1
Playwright ,dramatist,1
Carve a statue ,sculpt,1
