CLUE,ANS,POS
Last-born ,youngest,1
Veil worn by Muslim women,chador,16
Simultaneous discharge of guns ,salvo,3
Fish; edible cactus ,tuna,2
Put off ,delay,1
Without resistance or other contenders ,unopposed,2
One end of Earth's axis ,north pole,1
Flat highland ,plateau,4
Ham it up ,overact,1
"'Corpulent, round (6)' ",rotund,5
Long and hard journey ,trek,1
Sorrow ,grief,7
Stinging plant ,nettle,1
Stride ,step,3
Cake decoration ,icing,1
By that very act (Latin) ,ipso facto,1
Deep sadness ,sorrow,2
First meal ,breakfast,1
Not on ,off,1
Bet ,wager,1
Compete ,vie,2
