CLUE,ANS,POS
Care for ,tend,2
Archer ,bowman,1
Ill fame ,notoriety,3
Look after ,nurse,17
Common currency ,euros,5
Army officer ,colonel,1
Terrace ,patio,2
"Ferocious, savage",fierce,7
Intensely dislike ,detest,2
Front part of a ship ,bow,1
More acute ,sharper,1
Elevation above sea-level ,altitude,17
Horse rider ,jockey,3
Muscular spasms and pains ,cramps,2
Became healthy again ,healed,5
Disobey ,defy,1
Covered walkway in religious establishment,cloister,1
Foot movement ,step,1
Oscar ,academy award,1
Break out ,erupt,1
Fall back on ,turn to,2
