CLUE,ANS,POS,FOUND IN
Farm implement ,plough,1,Plough - A farm tool used for turning over and breaking up soil in preparation for sowing seed or planting crops.
Christian sacrament requiring pouring of water ,baptism,1,Baptism - A Christian sacrament where individuals are cleansed and initiated into the church through the ritual of water immersion or sprinkling.
Regions at the top and bottom of the world ,polar,13,High Polar Latitudes
Access ,entry,1,Entryway
River at Maidstone ,medway,1,"Medway - The river flowing through Maidstone and connecting to other bodies of water in Kent, England."
Decayed areas in teeth ,caries,2,Dental caries
Set up for use ,instal,1,Installation
"Element 22, makes strong non-corroding alloys ",titanium,1,"Titanium (Ti) - A silvery transition metal known for its high strength and resistance to corrosion, often used in strong non-corroding alloys."
"Circular band of flowers and leaves, often seen on graves ",wreath,3,Floral Wreath
Relativity scientist ,einstein,1,Albert Einstein
Cards taken in excess of the contract in Bridge ,overtrick,1,"Overtricks - The act of making more tricks than what was initially promised or required in Bridge, often to gain extra points."
Common fund; game ,pool,1,Investment Fund - A pool of money collected from multiple investors to be invested in various assets for potential gains.
"Archetype, master copy ",original,2,Original Model - The first version or prototype of any design or product from which others are made.
Top US horse race ,kentucky derby,2,"Kentucky Derby - An annual Thoroughbred horse race run on the first Saturday of May (currently on the first Saturday of May) at Churchill Downs in Louisville, Kentucky, USA."
Footprint ,step,10,Stepmark
Money; food ,bread,4,Breadwinner - A person who earns money through employment and provides financial support for their family.
Dispenser of vapour for the nose or lungs ,inhaler,3,Steam inhaler
Pope's diadem ,tiara,1,Papal Tiara
"Lifted the lid, say",opened,1,Opened (verb) - To lift or move aside so as to allow access; often used in conjunction with lifting a lid.
Roman silver coin -- is unread (anag),denarius,1,"Denarius - Ancient Roman silver coin, often used in trade and commerce, with many variants throughout history"
"Jack and Jill, for example",nursery rhyme,10,Rhyme - A famous nursery rhyme that tells the story of Jack and Jill.
Toy bear ,teddy,1,"Teddy Bear - A stuffed toy in the form of a bear, typically made with soft fabric and filled with padding for cuddling."
Divided Cypriot city ,nicosia,1,"Nicosia - The capital and largest city in Cyprus, which is divided into northern and southern parts by the Green Line."
Satan ,lucifer,2,"Lucifer - a name for Satan derived from Hebrew, meaning ""light-bringer"" but interpreted as ""morning star."""
