CLUE,ANS,POS,FOUND IN
Banknote; beak ,bill,1,Billfold
1987 Best Actress Oscar winner for 'Moonstruck' ,cher,16,"Vincent (as in Cher's co-star, Vincent Gardenia)"
"Cringing, fawning ",servile,15,Servile-minded
Statement of money owed,invoice,3,Invoice amount
Draw (brows) together ,knit,2,Knitted
Small narrow river ,stream,2,Streamlet
"'Circus tent (3,3)' ",big top,3,Ringo - A circular area within the big top where acrobats and performers often showcase their acts.
In favour of ,pro,3,Prosperous
Push lips out as sign of annoyance ,pout,1,Pouting
One employed to look after a golf course ,greenkeeper,16,Greenkeeper Technician
