CLUE,ANS,POS
Sound of a plucked string ,twang,1
Maritime,nautical,15
"Mount, ascend ",climb,1
Atmosphere ,air,1
Wanting too much ,greedy,7
"Long, narrow ranges of hilltops ",ridges,1
Country in Indochina ,vietnam,5
Diminish ,lessen,6
Group of eight ,octet,1
Fixed to the spot like a plant ,rooted,4
Scottish dance ,reel,2
"Range, extent ",scope,10
Chaos ,mayhem,8
"Mockery, ridicule ",derision,4
Weapon store ,arsenal,2
Innate ,natural,19
Naval officer ,admiral,1
Mechanical device,spring,19
