CLUE,ANS,POS,FOUND IN
Had the same opinion ,agreed,3,Agreed stance
Tiredness,fatigue,2,Fatigued
Exotic flower ,orchid,1,Orchidaceae
Bovine animals ,cattle,10,Ankole-Watusi (African breed of cattle with distinctive large horns)
Set of clothes or group of people ,outfit,2,Tailored outfit
Sheer fabric of silk or rayon ,chiffon,4,Delicate chiffon
Products of creativity ,art,3,Artistic expressions
Mid-day ,noon,1,Afternoon
Valid ,sound,12,Sound reasoning
Lustre ,sheen,17,Mirror-like sheen
Gravelly courage ,grit,2,Gritty valor
About-turn ,reversal,2,Reversal of course
Curly-leaved endive ,fris,4,"Frisée (French term for curly-leaved endive, but scientifically different)"
