CLUE,ANS,POS
Deferred ,delayed,1
Prohibited,barred,7
Summit ,apex,3
Muslim law ,sharia,1
Map ,chart,3
Sound reverberations ,echoes,1
Having no predetermined limit ,open-ended,7
Meet expectations ,satisfy,1
Relieving pain,analgesic,2
Wheat-like cereal ,rye,2
Specimen ,example,18
Type of music,jazz,2
Brother or sister ,sibling,1
Town and woodland bird ,pigeon,11
Wetness ,moisture,1
"Alone, apart, detached ",isolated,2
Fleet of armed ships ,armada,3
Canvas pavilion,marquee,5
"Intimidating, discouraging ",daunting,6
Queasiness ,nausea,1
Spanish gypsy dance ,flamenco,1
The pot may call it black ,kettle,1
