CLUE,ANS,POS,FOUND IN
Anger ,ire,2,"Fury: Extreme anger marked by violence, turmoil, and a desire for revenge."
.... sapiens is the human species ,homo,21,Fearless food-seeking homo sapiens
Agricultural labourer of low status ,peasant,1,Peasant farmer
Engulfing swirl of e.g. whirlpool ,vortex,1,Turbulent vortex
Asian desert ,gobi,2,Gobi Desert
Stamped addressed envelope (abbr.) ,sae,11,SAEED (Sealed and Embossed Address Envelope Designated)
Full of praise ,laudatory,15,Swelling with laudatory remarks
Asian country ,vietnam,5,"Vietnam: A Southeast Asian country known for its stunning landscapes, vibrant cities, and distinctive cuisine (pho and banh mi)."
Brief light fall of rain ,shower,4,Gentle shower
Sold illegally or secretly ,under-the-counter,16,Under-the-counter goods
Male singer in boater ,baritone,6,Boating baritone
Beatle ,ringo,5,Ringo Starr's brother-in-law (John Lennon was married to Cynthia)
Hot food (that sounds cold!),chilli,11,Bone-chilling cuisine
Miniature whirpools ,eddies,1,Tiny eddies
Hospital-like - strictly objective,clinical,4,Clinical environment
Strong cord ,rope,2,Resilient rope
Bath ,tub,2,Soaking tub
