CLUE,ANS,POS,FOUND IN
"Honourable, sincere ",honest,7,Ethical and honest
Spray can ,aerosol,1,Aerosolized liquid dispenser
Effortless ,easy,5,As easy as pie
A small quarrel ,spat,18,Minor spat
"Is, lives ",exists,7,Exists amidst this setting
Heap ,mass,4,Mass of objects
Allow fresh air to circulate ,ventilate,11,Well-ventilated area
Collision ,impact,1,Impactful encounter
Feel indignation at ,resent,13,Steeped in resentment
Hazard ,peril,3,Perilous
Place of execution ,gallows,3,Gallows site (traditional execution method using gallows)
Of wolves ,lupine,4,Lupine characteristics
Fatigued ,tired,3,Tired out
Beelzebub ,satan,9,Satanic
