CLUE,ANS,POS
In a tidy manner ,neatly,2
Cultivated plot of ground ,garden,1
Waterway ,canal,4
Island country in the Persian Gulf ,bahrain,1
Chaser of criminals for reward ,bounty hunter,1
Lights in transparent cases ,lanterns,1
Type of savoury tart ,quiche,1
Head of US company - tried pens (anag) ,president,7
Vocalist ,singer,1
Perceive,notice,2
Ungenerous,stingy,7
Rotate ,spin,4
Forbearing ,tolerant,2
Decay in teeth ,caries,4
Rainwater channel,gutter,1
Of dogs,canine,1
Price of passage ,fare,1
"Hat, for a country-and-western singer perhaps",stetson,1
Outline drawing ,sketch,1
Abraham's wife (OT) ,sarah,1
Reasoning ,logic,1
Power of creative thought ,imagination,1
