CLUE,ANS,POS
Small thin sharp piece ,sliver,1
Of horses ,equine,1
Shoe part,heel,1
Speaker's platform ,rostrum,3
Highly prized flower ,orchid,2
Oration ,speech,2
Allot or ascribe ,assign,1
Small birds ,sparrows,1
Large flatfish ,turbot,5
"Strict, stark ",severe,2
Passionately dislike,hate,4
Prejudice,bigotry,3
Flavour ,taste,1
Mixed drink ,cocktail,1
Controller of aircraft ,pilot,1
Unjust,wrongful,13
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
Most vertically challenged ,shortest,1
"Soften, give in ",relent,3
