CLUE,ANS,POS
Birds with red breasts ,robins,2
Quarried,mined,1
Mollycoddle ,pamper,8
"Reasonable, logical ",rational,2
Sound of pain or despair ,groan,4
Playing card,ace,5
Mass of cells formed by bees ,honeycomb,1
Unfavourable or harmful ,adverse,1
Childish ,infantile,4
Element used as semiconductor,silicon,1
Ballet skirt ,tutu,1
Stronghold ,fortress,1
Wander about,roam,1
Association football ,soccer,1
Port in Brittany ,brest,1
Love affair ,romance,1
Funeral lament ,dirge,1
Small room ,cabin,6
Viscous bituminous substance,tar,1
