CLUE,ANS,POS,FOUND IN
Small rocket engine for spacecraft control ,thruster,3,Attitude control thrusters
Animal collection ,zoo,1,Zoological assemblage
Heap of combustible material for burning a body ,pyre,1,Cremation pyre
Deep rift,chasm,8,Emotional chasm
Capable of lasting ,durable,8,Highly durable and robust
Seat; fish ,perch,8,Piscatorial perch
Flower arrangement ,bouquet,5,Bouquet composition
"Dalai . . . ., chief priest and once ruler of Tibet ",lama,1,Dalai Lama
One or the other,either,1,Either A or B
Circular frame with spokes,wheel,1,Wheel-and-spoke
"By this means, as result of this ",hereby,10,Thereby
Charlotte Bronte novel ,jane eyre,3,"Jane Eyre - Protagonist, an intelligent and strong-willed woman who overcomes social barriers."
Consume too much ,overeat,17,Overeaters anonymous (support group for excess consumption)
Adhesive,glue,3,Gluey material with stickiness properties
Oriental mushroom; E ikon (anag.) ,enoki,3,Enoki (Flammulina denseserrata)
