CLUE,ANS,POS
Farthest - to the highest degree,extreme,3
Exploit; achievement ,feat,5
Vagrant ,hobo,5
Aim - striker's target,goal,1
Not sorry,unapologetic,1
Conceited ,vain,6
Medical treatment ,therapy,2
Buying goods ,shopping,4
Rage ,fury,1
Theft ,larceny,14
County of southern England ,dorset,2
Minimum attendance ,quorum,3
Family member by marriage ,brother-in-law,4
Bold and daring ,audacious,1
Group of items of the same kind ,set,7
Andalusian gypsy music ,flamenco,1
Licentious - dissolute ,immoral,5
Masticated ,chewed,1
"Break free, get away ",escape,1
"Attentive, watchful ",alert,13
Something seldom seen ,rarity,1
High-quality tea ,darjeeling,2
Disney film,bambi,16
Barred enclosure for animals ,cage,1
Least powerful ,weakest,1
"Canted, angled ",tilted,3
Civilian soldiery ,militia,1
Great Greek author of the Odyssey ,homer,1
Intoxicating drink ,alcohol,1
Grill for outdoor cooking ,barbecue,1
Large marsupial ,kangaroo,1
Prison accommodation,cell,1
Make compulsory ,mandate,12
Song from an opera ,aria,1
The Red Planet ,mars,1
