CLUE,ANS,POS
Animal collection ,zoo,1
"Barricade, railing ",barrier,2
Gambling game ,roulette,3
Deep rift,chasm,1
Capable of lasting ,durable,2
Flower arrangement ,bouquet,1
One or the other,either,16
Monster of Crete,minotaur,1
Bought and sold ,traded,5
"Musical performance, under a lady's window? ",serenade,1
A soft white cheese ,brie,1
Circular frame with spokes,wheel,1
Main part of concert hall ,auditorium,2
Plundered ,looted,1
Nonsense ,rubbish,7
-- Welles ,orson,1
Consume too much ,overeat,7
Adhesive,glue,1
