CLUE,ANS,POS,FOUND IN
Celestial body ,star,6,Star cluster
Period (of enchantment?),spell,8,Timeless spellbound phase
Banknote; beak ,bill,7,Bill-shaped poultry (humorous play on words)
1987 Best Actress Oscar winner for 'Moonstruck' ,cher,1,"Cher: A talented actress whose breakthrough role in ""Moonstruck"" led her to win the Academy Award for Best Actress in 1987."
Night attire ,pyjamas,8,Pyjamas (British spelling)
Assassinated US president ,kennedy,21,Kennedy II (John F
Ball game ,hockey,15,Field hockey rally
"Cringing, fawning ",servile,12,Excessively servile behavior
Statement of money owed,invoice,20,Outstanding invoices
Swimming stroke ,crawl,1,Front crawl
Small narrow river ,stream,1,Streamlet
Sacred beetle ,scarab,4,Sacred scarab (referring to Scarabaeidae family and their historical significance)
In favour of ,pro,1,Pro-choice
Push lips out as sign of annoyance ,pout,13,Pouting (though it often signifies frustration or sadness)
