CLUE,ANS,POS
.... sapiens is the human species ,homo,1
Engulfing swirl of e.g. whirlpool ,vortex,5
"Practical, no-nonsense",down-to-earth,5
Stamped addressed envelope (abbr.) ,sae,1
Full of praise ,laudatory,8
Small cake or bread roll ,bun,7
Asian country ,vietnam,5
Brief light fall of rain ,shower,2
Sofa bed ,futon,1
Male singer in boater ,baritone,2
Miniature whirpools ,eddies,1
House or hotel visitors ,guests,1
Hospital-like - strictly objective,clinical,1
Country of Pharaohs ,egypt,1
Gambling house ,casino,1
Strong cord ,rope,7
Uttered - bicycle wheel part ,spoke,3
