CLUE,ANS,POS
Incursion ,raid,4
Pay attention to ,heed,8
Principles on which practices are based ,theories,3
"Adieu, so long ",farewell,1
Assisted ,helped,3
Gawp ,stare,2
Disdainful ,haughty,3
Skin complaint ,eczema,3
Long-necked bird ,emu,12
"Of a period of government, such as in Britain 1811-1820",regency,1
Immense ,vast,3
Bring charge against ,accuse,1
Place of religious retreat for Hindus ,ashram,1
Make reference to ,cite,4
Former students,alumni,1
Break into parts ,split,7
Able to function,operable,1
Booty ,loot,2
Perilous ,risky,2
"Good-hearted, charitable ",kindly,7
Line of rotation ,axis,1
Earth science ,geology,1
Perpendicular ,vertical,3
"Kind of nut, makes nice icing on cake ",almond,1
Container for beer etc ,barrel,16
