CLUE,ANS,POS
Loss of memory ,amnesia,1
Conscious (of),aware,1
General survey of a plan ,review,13
Metal holding a gem ,setting,11
Construct ,erect,3
Ancient Italian ,roman,12
Relating to cookery ,culinary,1
Looking steadily ,gazing,3
Button used on quiz shows?,buzzer,1
Makes fun of ,mocks,8
Madman ,lunatic,1
Receive ,accept,1
Author ,writer,1
Item received through a will ,inheritance,2
Spiral ,helix,2
Wheel rod ,axle,1
Entertains ,amuses,1
Coast ,shore,3
Musical instrument ,clarinet,11
Send a vessel into water ,launch,2
Machine doing work ,engine,1
Dexterous ,adroit,8
Bird of prey ,hawk,3
Pronoun ,she,4
