CLUE,ANS,POS
Examination of vehicle's performance on highway ,road test,2
"Memento, keepsake ",souvenir,1
"Smear, daub ",smudge,10
Interior ,internal,4
Plug for a cask's vent hole ,spigot,1
Not awake ,asleep,2
Christopher Robin's bear ,pooh,2
Pain reliever ,analgesic,1
"Warranty, pledge ",guarantee,1
African language ,zulu,5
Reptile with shell,tortoise,1
Burial ground ,cemetery,2
"Quick, sharp, bite ",nip,1
Spud ,potato,1
Medieval steward ,seneschal,2
Made better in quality ,improved,1
A musical work ,opus,1
Forced out of office ,ousted,1
Fur trimming on royal robes ,ermine,3
Robin Hood's forest ,sherwood,16
