CLUE,ANS,POS
"Admittance, entree ",access,10
Alter ,change,1
Equipment ,kit,9
Split ,separate,19
Land surrounded entirely by water,isle,4
Moral character,ethos,18
"Support, maintain ",uphold,9
Niggardly ,stingy,2
"Bolstered, sustained ",supported,2
One shoots from a concealed place ,sniper,2
Device for opening or closing a circuit,switch,1
Summer trousers ,shorts,1
Large airship ,zeppelin,1
Prove - protest ,demonstrate,1
Legally responsible ,liable,1
"Peers, matches ",equals,6
Fly larva ,maggot,1
"Mindless, pointless ",senseless,12
Petty quarrel ,spat,2
Consent ,agree,1
North African city ,tunis,2
Paper fastener ,staple,1
Haitian city,port-au-prince,1
Desert illusion ,mirage,1
Accepts as true ,believes,1
Mechanical man,android,3
