CLUE,ANS,POS
"27th US president, William",taft,1
Lady with guests,hostess,1
Large spade ,shovel,1
Hearing for an actor ,audition,12
Highest mountain in Wales ,snowdon,1
They act for others ,agents,4
State of southwest US ,arizona,1
Made a Sir ,knighted,1
Fellow worker ,colleague,1
Bushy-tailed rodent ,squirrel,1
Gruesome ,macabre,8
Talisman ,amulet,2
"Barely, hardly ",scarcely,1
Major world religion ,islam,3
Uprising ,rebellion,3
Thin mortar for filling building joints etc,grout,1
Illness ,sickness,4
Firm and confident ,assertive,1
