CLUE,ANS,POS,FOUND IN
Spanish friend ,amigo,2,Amigo español
Mechanical device preventing a wheel slipping backwards,ratchet,5,Ratchet system
Cream cake ,gateau,18,Black forest gateau
Savoury jelly ,aspic,1,Meat aspic
Lie with arms and legs spread about loosely ,sprawl,5,Sprawled
Inappropriate ,improper,3,"Improper (morally offensive, incorrect)"
Right or means of entry ,access,6,Access point
Field of grass ,meadow,6,Meadow (a piece of grassland used for hay; not enclosed like a lawn)
Form of mental illness causing one to withdraw into private world ,autism,2,Autism spectrum disorder
Unit of current ,ampere,1,Ampere (unit for electric current in the SI system)
