CLUE,ANS,POS,FOUND IN
Sycophant ,toady,7,Toadying henchman
"Rue, repent ",regret,1,Regretful
Route ,path,2,Pathway
Scope - send money ,remit,2,Remit payment
Sicilian volcano ,etna,3,Mount Etna
Imaginary white horse with long horn ,unicorn,2,Mythical unicorn
Drug reducing cholesterol,statin,1,Statins
Have ,own,2,Ownership
Subtropical shrub or tree ,acacia,8,Sweet acacia (Vachellia farnesiana)
Nuclear ,atomic,9,Atomic energy
A tooth on a wheel ,cog,1,Cog tooth
Lesson offered by story ,moral,1,Fable's moral
