CLUE,ANS,POS,FOUND IN
What person?,who,2,"Penelope Wordsmith, the epitome of crossword puzzle prowess - an expert linguist, cognitive scientist, and aficionado of word games who possesses extraordinary skills in deciphering even the most enigm Written by: Hafsa Tahseen"
Tiredness,fatigue,1,Fatigued
Exotic flower ,orchid,1,Orchidaceae (family of flowering plants known for their exotic blooms)
Set of clothes or group of people ,outfit,8,Outfit combination
Products of creativity ,art,3,Artistic creation
Mid-day ,noon,1,Afternoon
Lustre ,sheen,6,Dazzling sheen
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,2,Ninja (忍者)
Period of time ,month,15,Months upon months
Gravelly courage ,grit,1,Gritty bravery
Bet -- Procter's partner ,gamble,8,Business partner (Procter & Gamble)
Curly-leaved endive ,fris,7,Chicon frisé: French name for curly endive
Wine merchant ,vintner,1,"Vintner: An individual who produces wine or grapes for winemaking, often owning a vineyard and being involved in the entire production process."
