CLUE,ANS,POS
Weighing instrument ,scales,3
Pronged implement ,fork,2
Dog's lead ,leash,1
Leaf vegetable,spinach,2
Large cat ,lion,1
Engrave ,etch,2
Supporter of hereditary rule ,monarchist,1
In due course,later,3
Utter ,say,2
High mountain pass ,col,1
Military colour ,khaki,1
Underwear ,lingerie,17
Disgusting ,repulsive,3
Jump suddenly ,leap,1
Emitted long loud cries ,howled,4
Disposition of the body found in pure sot ,posture,10
Devout,pious,1
Marking with small hollows ,pitting,17
They hold positions of authority or command ,officers,5
Blackberry plant ,bramble,1
Liquorice-flavoured liqueur,sambuca,1
Lock of hair ,tress,2
Tropical flowering tree ,jacaranda,11
An arrow poison ,curare,1
Bird of prey ,falcon,2
"... vera, a soothing plant ",aloe,1
Hairy,hirsute,20
Against ,anti,17
Small ,little,2
Root used as a coffee substitute ,chicory,2
Bribe paid by seller to purchasing agent ,kickback,3
