CLUE,ANS,POS
Discontinue an activity,quit,6
Tree-dwelling rodent ,squirrel,1
Vote that blocks a decision ,veto,5
Grab hold of ,clutch,2
Male sibling ,brother,1
Friendly,cordial,3
Girl's name - Austen novel ,emma,1
State of readiness ,preparedness,1
Ancestors ,forebears,6
Aviator ,pilot,1
Fodder grass ,fescue,17
Incivility ,rudeness,1
"Detested, loathed",abhorred,1
Sports item ,tennis racket,10
Very large snake ,anaconda,1
Tell a story ,narrate,1
Ability to sustain effort ,stamina,2
College grounds ,campus,1
Give one's sanction to,endorse,7
Ornamental case for the neck ,locket,6
Malicious gossip ,scandal,5
Conversation between two ,dialogue,1
Without responsibility ,carefree,6
Type of house ,villa,7
Trap ,snare,1
Illicit romance,liaison,4
Abrupt failure of function ,collapse,3
"Wealthy, powerful business people ",moguls,4
Sultanate on the south-east coast of the Arabian Peninsula,oman,1
A North American eskimo ,inuit,1
Nobleman ,earl,4
Kernels exploded by heat ,popcorn,1
