CLUE,ANS,POS
Allocates a task ,assigns,1
Assert one's right to,claim,1
Zodiac sign ,aquarius,11
Men whose wives have died ,widowers,1
Picture ,image,2
Ten years ,decade,1
Relating to artistic writing ,literary,1
Window in  a roof ,skylight,1
Be at odds,disagree,3
Obscured or unclear ,veiled,20
Immeasurably bad ,abysmal,1
Breed of antelope ,impala,9
Harbinger ,herald,10
Loss of memory ,amnesia,1
The Roman emperor said to have made his horse a consul,caligula,2
"Beliefs, dogmas ",tenets,3
Travelling company of entertainers ,circus,2
Small African nocturnal primate with large eyes,bushbaby,2
Pilots,aviators,1
Steak type ,t-bone,6
Broad smile,grin,1
Inclined or took care of ,tended,4
Baseless ,unfounded,1
Seat of a monarch ,throne,1
Italian poet ,dante,3
Member of police force ,officer,2
Attire ,dress,11
"Placido --, singer ",domingo,1
Business room - position of responsibility or duty,office,1
Scottish residence of the British royal family ,balmoral,1
Room in church ,vestry,7
