CLUE,ANS,POS
Season of falling leaves ,autumn,1
Small close-knit group,clique,2
Roman god of the sea ,neptune,1
Queen of fairies ,titania,1
The mythical giant with a single eye in the middle of his forehead ,cyclops,1
Simple and guileless,naive,1
Top of door or window frame ,lintel,7
"British landscape and seascape painter, d.1851 ",turner,1
Black and white bird ,magpie,20
Idolise ,worship,3
Put or forced out ,ousted,14
Unwanted plant ,weed,1
Relative three generations earlier ,great-grandmother,2
