CLUE,ANS,POS
"Admittance, entree ",access,1
Alter ,change,1
Split ,separate,2
Land surrounded entirely by water,isle,2
"Support, maintain ",uphold,16
"Bolstered, sustained ",supported,4
Device for opening or closing a circuit,switch,1
Summer trousers ,shorts,2
Large airship ,zeppelin,2
Prove - protest ,demonstrate,5
Legally responsible ,liable,2
"Peers, matches ",equals,1
Petty quarrel ,spat,1
Ring-doughnut shape ,torus,8
North African city ,tunis,5
Haitian city,port-au-prince,1
Desert illusion ,mirage,1
Accepts as true ,believes,1
Mechanical man,android,2
