CLUE,ANS,POS
Motionless ,static,4
Musical speed ,tempo,2
Child of first eight weeks in womb ,embryo,1
Humble ,lowly,1
Slow tempo ,adagio,2
Lifted ,raised,2
"Nurse, nun or relation ",sister,1
Army unit ,regiment,2
"Bottles with stoppers, for serving wine or water ",decanters,4
Shape produced by curve that crosses itself ,loop,3
Booted out of office ,ousted,1
Warm and cosy ,snug,2
Cock ,rooster,1
Happen to,befall,12
Everlasting ,eternal,1
Over and above ,extra,3
Distance north or south of the equator ,latitude,1
Megalithic monument ,cromlech,12
Game bird ,snipe,7
"Piece of crockery, maybe flying ",saucer,3
Primary blue colour in printing ,cyan,1
Sullen in a peevish way,petulant,3
Reek ,stink,1
