CLUE,ANS,POS,FOUND IN
Cheap fruit? ,peach,11,Economically priced peaches
Ancient Mexican ,aztec,1,Aztec civilization
Group working together ,team,1,Teamwork
Slangy adjective for harking back to the past ,retro,1,Retrograde
Steam bath ,sauna,3,Sauna-like environment
Leaf of a conifer ,needle,5,Larix decidua (European larch) needle-like leaves
Coxswain ,helmsman,2,Rowing helmsman: The individual responsible for steering and directing the course of a rowboat using oars.
Royal seat ,throne,1,Throne room
White ant ,termite,1,"Wood-boring insects: Termites or carpenter ants, which are often associated with wood damage."
Spout for discharging fluid ,nozzle,20,Ejector nozzle (for specific applications like pump systems).
Works for small orchestra ,chamber music,20,Non-symphonic chamber musician
Domestic animal ,cat,13,Urban cat colony member
Swindle ,con,15,Con artist
Entice ,tempt,4,Tempting
