CLUE,ANS,POS
"Put to death or carry out, say plan ",execute,1
Small peach-like fruit ,apricot,4
Severe flood ,deluge,1
"Detested, loathed ",abhorred,1
Capacity to become ,potential,1
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,4
Sanskrit treatise on the art of love,kama sutra,1
Flat raised land ,plateau,11
Burial chamber ,tomb,1
Inn ,hotel,2
Greek diva ,maria callas,2
Recovery of youth,rejuvenation,7
Gun ,firearm,2
Moon feature ,crater,1
Rebirth in a new body ,reincarnation,3
Understanding - crowd,gathering,3
