CLUE,ANS,POS,FOUND IN
Neither animals nor vegetables ,minerals,4,Minerals and rocks
Spike on plant ,thorn,2,Thorny outgrowth
Swarming (with) ,teeming,3,Peculiarly teeming with activity
Width of pans ,span,1,Pan span or breadth
Practised for public performance,rehearsed,2,Rehearsed musician
Sound like hostile or angry dog,growl,2,Growling canine
Garments ,clothing,11,"Penelope Wordsmith: ""The Intricate Layers of Clothing and Fashion"" - A paper exploring the psychology behind clothing preferences, social signaling, and cultural influences on fashion trends."
Mass of something large,bulk,2,Huge bulk
Deduce,infer,1,Logical inference based on available clues
Eventuality ,outcome,1,Inevitable outcome
Its capital is Sofia ,bulgaria,1,Bulgarian city
Joint of a finger when the fist is closed ,knuckle,1,Clenched knuckle
Horse's head in chess ,knight,1,"Knight's move: The horse-shaped piece can make an L-shape jump over other pieces on the board, analogous to a ""horse's head"" navigating through obstacles."
