CLUE,ANS,POS
Storage surfaces ,shelves,1
Fully grown ,mature,1
Respond too strongly ,overreact,1
Spotless ,immaculate,8
Take a loan of ,borrow,1
A rugby score ,try,1
Cricket team ,eleven,5
Arrangement ,set up,14
Wickedness ,evil,1
Exhausting or tedious,tiring,1
Magnificent ,superb,20
Object of excessive adoration ,idol,1
Impetuous ,rash,1
Ditty,song,1
Opera by Bizet ,carmen,1
Complete outfit - group of musicians,ensemble,2
Cinema film ,flick,2
Strive - proceed with difficulty,struggle,1
Not having ,without,2
Characteristic of rural life ,rustic,3
