CLUE,ANS,POS
Prickly plant with purple flowers ,thistle,16
Very beautiful or sensitive,exquisite,6
Land covered with trees ,forest,2
"'Frenzied, as if possessed by a demon (7)' ",berserk,2
Loth,reluctant,5
Cleaning implement ,mop,3
Holy ,sacred,2
"Author of Our Mutual Friend, d. 1870",dickens,3
One of Santa's reindeers,prancer,5
System of beliefs,creed,2
Leg joint,knee,2
Words said to a sneezer ,bless you,4
Insurgent ,rebel,2
Pester persistently,harass,2
"High-pitched, piercing ",shrill,4
"Pledges, vows ",promises,3
Demureness ,coyness,5
