CLUE,ANS,POS
Clapping ,applause,1
Zodiac sign ,aquarius,2
Men whose wives have died ,widowers,1
Window in  a roof ,skylight,1
Be at odds,disagree,2
Obscured or unclear ,veiled,12
Immeasurably bad ,abysmal,1
Medical institutions ,hospitals,2
Breed of antelope ,impala,2
Harbinger ,herald,8
Loss of memory ,amnesia,1
"Beliefs, dogmas ",tenets,3
Travelling company of entertainers ,circus,1
Pilots,aviators,1
Steak type ,t-bone,6
Inclined or took care of ,tended,2
Baseless ,unfounded,2
Seat of a monarch ,throne,1
Attire ,dress,6
Business room - position of responsibility or duty,office,2
