CLUE,ANS,POS
Academy award ,oscar,1
Moisture condensed at night ,dew,1
Planet second nearest to the sun ,venus,2
Magnitude ,size,2
Stick out ,protrude,1
Man or beast ,animal,2
Shield from danger ,protect,1
Deep red spice,paprika,5
Unrest - upheaval ,turmoil,1
Permissive,tolerant,3
Familiarity ,intimacy,1
Advise strongly or prod ,urge,1
Gathered in great quantity ,amassed,1
Calling for immediate attention,urgent,1
New England state ,maine,3
"American state, capital Juneau ",alaska,1
The Cape of Good - ,hope,1
